battery_id,filename,capacity,ambient_temperature,voltage_mean,voltage_min,voltage_std,current_mean,current_std,current_min,temp_mean,temp_max,temp_std,duration,voltage_load_mean
B0047,00027.csv,1.3885156686114437,4,3.441830864370845,2.4919375577484737,0.2825750768726753,-0.9527836491780216,0.201619340838536,-0.9987614170997864,8.23497518866995,11.557441727679937,1.409842768748915,5327.406,2.768262626262626
B0047,00029.csv,1.3652234669528964,4,3.434468178084288,2.4683068422721184,0.2910965283602122,-0.949814677088373,0.2078008949932149,-0.9997148821455012,8.269239827690175,11.667407771157473,1.3533154786206425,5299.266,2.705918575063613
B0047,00033.csv,1.4060442272970963,4,3.430115214310407,2.479195639185483,0.2734618337936645,-0.962374774611937,0.1770451371609594,-0.997480494103194,8.236583239584068,11.311016339650983,1.541398861481021,5367.172,2.767632241813602
B0047,00037.csv,1.405754161352578,4,3.442078085056046,2.4933737831605582,0.2793773991192219,-0.9528782892582864,0.2007678457151007,-0.9986334774069276,8.16126508624072,11.175603921563273,1.4150281419914628,5406.812,2.7229448621553884
B0047,00039.csv,1.3867662881727878,4,3.442467881226828,2.491571322470993,0.2828692728108211,-0.9497638833815832,0.2076125816295581,-0.9987804112417712,8.25301239256121,11.15023736338702,1.411407060598776,5353.094,2.7574187817258884
B0047,00041.csv,1.3705053061420225,4,3.4338551425476287,2.471859124111365,0.2871250097007428,-0.9517106306260904,0.2036619845617688,-0.999389466856038,8.291638340695691,11.81131136026599,1.5058774499312313,5280.031,2.77564175257732
B0047,00043.csv,1.34974311148236,4,3.432751730603936,2.488914813470205,0.2841656758412699,-0.9434304652541514,0.2206481102504601,-0.9976329826755008,8.318107121376224,11.699803023226297,1.4807262325114658,5248.593,2.6830077922077926
B0047,00045.csv,1.3251533367939785,4,3.4273855541261478,2.472852533936716,0.2882066814620769,-0.9400482502771172,0.2271723675373364,-0.9979036135281564,8.303021352537922,11.234017863419322,1.4081273117302553,5203.375,2.67641052631579
B0047,00049.csv,1.3111943869635805,4,3.4184685184601045,2.4822189935935484,0.2889714051480899,-0.9371553622323052,0.2334607021040358,-0.9983031482652808,8.32601397527908,11.729632241368254,1.4098572099213054,5166.812,2.7346010638297877
B0047,00053.csv,1.3394234405932892,4,3.4156755122328164,2.481264290061195,0.2917148735367996,-0.9234823229846594,0.2574089555829166,-0.9989433150461876,8.388106987601862,12.186162994585318,1.5368437994110502,5340.281,2.680860824742268
B0047,00055.csv,1.2849157142560723,4,3.4189443106786306,2.487540187711501,0.2889889308711533,-0.930472095057463,0.2449272778107199,-0.9988068791837494,8.304841644444155,11.147409475641334,1.3578265380675338,5103.0,2.669127027027027
B0047,00057.csv,1.281719159327807,4,3.414783557486352,2.4907582384317,0.2877207992831269,-0.9322821459755778,0.24164614739638,-0.9985415333431112,8.319029412369582,11.681014963080823,1.4419986520592356,5051.172,2.682065753424657
B0047,00061.csv,1.2600051642942829,4,3.409591730169167,2.493163832069928,0.2868273364379839,-0.9267897523084676,0.2517584402337099,-0.9978750591581058,8.401755924951388,11.29683746494969,1.3705855676857854,5027.563,2.640454545454545
B0047,00063.csv,1.266070385993126,4,3.407645240350967,2.479240941037315,0.2909688285699348,-0.9316504925123936,0.2432300008633381,-0.999192550425453,8.395347720509116,11.88239860330653,1.4656085124507423,4993.765,2.6839555555555554
B0047,00065.csv,1.2413590294280803,4,3.407201115194828,2.4915265338912347,0.2927044170496329,-0.9255669375549472,0.2535782203880096,-0.9986749467627316,8.419292173692186,11.79170575767619,1.4235282901494186,4962.469,2.625274509803922
B0047,00067.csv,1.2298873703485311,4,3.402851724115477,2.495727313119633,0.2920901372321065,-0.9273633082574366,0.2505189121390405,-0.9974120790687706,8.293327119939335,11.72661603963688,1.5709837896713803,4907.859,2.6299602272727274
B0047,00069.csv,1.228088614506696,4,3.398740761774466,2.497974212051376,0.2935267080945485,-0.9267828902753352,0.2511777909882313,-1.0012611494596309,8.49190236531868,12.464631760563272,1.675817065586805,4888.656,2.667277142857143
B0047,00073.csv,1.2139857189070042,4,3.3945066004903923,2.495109477398993,0.2911781957099523,-0.9236824517720292,0.2567295399461265,-0.9975908962365796,8.437149776270967,11.863547747838409,1.524747805604928,4866.25,2.6291120689655174
B0047,00075.csv,1.2173435064564189,4,3.39192930556013,2.4851956352139384,0.2973008027306913,-0.9289085100178416,0.2479875090487207,-0.9986484518139436,8.429621946088576,12.460832791038596,1.6301961387761608,4836.125,2.6514927536231885
B0047,00077.csv,1.2073445944515917,4,3.39128980672992,2.4873308484835266,0.2956687497396356,-0.9282275865985664,0.2489078118478761,-0.9987472813404836,8.46306110156025,12.213639136225725,1.509982028554672,4801.485,2.6206198830409355
B0047,00079.csv,1.18804049227045,4,3.3932667889977304,2.488620645344286,0.2939777155020008,-0.9244391789678552,0.2552747785742421,-0.9988826270225112,8.459204966688853,11.534784991217848,1.462355055667061,4760.938,2.5852603550295856
B0047,00081.csv,1.186304749886542,4,3.3838600818009588,2.476969143594387,0.3005802222087621,-0.9270544586298616,0.2510187351624111,-0.9976143324063644,8.493224799915222,12.42977502748968,1.6147074318660823,4740.907,2.6387559523809525
B0047,00085.csv,1.2613935471028506,4,3.3866520851320576,2.4790054948940434,0.2852064921255158,-0.9460868598841972,0.2145229740578798,-0.9986321522662404,8.466232868159803,12.428323073625249,1.6043052434681129,4914.532,2.6717492795389046
B0047,00089.csv,1.2648246158850651,4,3.402095154295076,2.479600589435018,0.2941328972469752,-0.935687160235108,0.2351909815572721,-0.9975353876339268,8.553128334903379,12.48741336421358,1.571735858356798,4998.656,2.702798866855524
B0047,00091.csv,1.24664945489822,4,3.404625504614091,2.46837363838224,0.2937445374039523,-0.9401469539731848,0.2268940347339568,-1.0005201322759871,8.342818484380935,11.343734065329729,1.438376591966568,4890.015,2.7267391304347828
B0047,00093.csv,1.2333924152795082,4,3.3977378433240317,2.497016493627855,0.2969310223712101,-0.9395699773936356,0.2278851924596833,-0.9990584594637684,8.481468325698998,12.641653349352346,1.5775566092669466,4842.11,2.687302052785924
B0047,00095.csv,1.2129250072037692,4,3.39454078926717,2.4751740867556524,0.2984891698517433,-0.9358360923749524,0.2350097222654979,-0.9979572313546616,8.425193812256257,11.969937687736325,1.585032996928324,4798.281,2.703047477744807
B0047,00097.csv,1.1999106597943647,4,3.397135252361952,2.499811739255094,0.2929721642196722,-0.9347239037948782,0.23655267165917,-0.9985176632293312,8.471726206300676,11.438399477589398,1.452375029926963,4739.188,2.62735843373494
B0047,00101.csv,1.1902559038393383,4,3.384557786350807,2.494550023378076,0.2962492148423545,-0.9317054169779714,0.2422403218363401,-0.9982543809866457,8.510483818712029,12.144441411939049,1.5909407233371344,4733.156,2.612616314199396
B0047,00103.csv,1.1892563795455853,4,3.38207924956575,2.477337702429082,0.3031467551292844,-0.9431234654151266,0.2210569521803255,-1.0001312935854785,8.530222967717657,12.67224284322037,1.568971072449728,4670.61,2.6670337423312884
B0047,00105.csv,1.167069685125939,4,3.3808097620789024,2.478325379623597,0.3021249876075177,-0.936452141533906,0.2337010477888509,-0.9979392762794396,8.420605358837513,11.984785271459067,1.570391060848863,4635.0,2.6453498452012383
B0047,00107.csv,1.1615348403090369,4,3.382026759648077,2.494831087986124,0.2985025820728942,-0.9330135422416266,0.2403261151886258,-0.999100265494274,8.51215713252602,12.101959002780742,1.6367594621116863,4615.86,2.6223520249221184
B0047,00109.csv,1.1555563844349988,4,3.376424700878435,2.495678140540268,0.3021460285814578,-0.9354455085688508,0.2355963534375664,-1.0171989370447034,8.54602737861718,12.396974763839234,1.6409126553227105,4580.75,2.6231383647798743
B0047,00113.csv,1.1488524666097713,4,3.3729563491800936,2.4729308126474736,0.2956251026208725,-0.9350017140200774,0.2364077128026181,-0.9986136164374132,8.4485741292899,11.455115215105929,1.5689347030540084,4557.406,2.673943037974684
B0047,00115.csv,1.143572986788779,4,3.378642488252421,2.494578415325497,0.294180159140943,-0.9345624675488318,0.2373781223237968,-0.9974310644719284,8.334392904335672,11.39345446641458,1.604703964831763,4524.032000000007,2.616594249201278
B0047,00117.csv,1.1418015379428537,4,3.370172138170829,2.492546798627854,0.304141430671618,-0.940582322918386,0.2258861393903364,-0.9979515372361276,8.548983420432004,12.6352725981059,1.6677482986521526,4502.938,2.638308681672026
B0047,00119.csv,1.136058647502255,4,3.367920943746027,2.4752083843332136,0.3062974841373293,-0.940166082376245,0.2267170894522368,-0.9976588428393416,8.545644001542279,12.45444631401429,1.6366433648622325,4483.094,2.621229773462783
B0047,00121.csv,1.1236364680969286,4,3.373113378745868,2.4974098896142385,0.3016104750586932,-0.9385550163357156,0.2296691586403124,-0.9980113940759702,8.530684068571667,12.18400994607025,1.6388203559268888,4448.36,2.68458803986711
B0047,00125.csv,1.1320498900328944,4,3.357068473489348,2.470530852621601,0.3053121272443111,-0.9458548848985764,0.2149557048207758,-0.9999712649338626,8.5880890540764,12.849012968534735,1.6630980677767486,4440.531,2.622786885245902
B0047,00127.csv,1.117010176215815,4,3.3691516897861757,2.4800604125308974,0.3003935234767697,-0.9389122330771016,0.2288949317285792,-0.9974683513415104,8.520717953543993,11.44307926801482,1.5189213651728342,4416.547,2.6270726072607262
B0047,00129.csv,1.120043039721982,4,3.3578225461504885,2.482310382215253,0.3065605136026649,-0.948386177478966,0.209768392061521,-0.998613125908309,8.509426489984776,12.895633770945397,1.768018397209573,4382.937,2.63421
B0047,00131.csv,1.1059773445917065,4,3.3676285575809373,2.499914991218416,0.2958661201904718,-0.9414049088928776,0.2244259022774036,-1.000314056557349,8.454153696786289,11.573902587010837,1.5821094479941349,4347.453,2.591973063973064
B0047,00137.csv,1.1907902374762016,4,3.372493003925355,2.47468810834507,0.2925374912287002,-0.9331169601303768,0.2395745838493596,-0.9989815716960124,8.476574571858773,11.984288635557064,1.66237945994,4746.5,2.6096904024767804
B0047,00141.csv,1.2012387088454022,4,3.382136756328252,2.4936019875098454,0.3006286854042768,-0.9478477265636572,0.2108024389371795,-0.997917941666946,8.567006275916873,12.836265571184011,1.651733294958525,4679.156,2.6484056603773585
B0047,00143.csv,1.1906909549024802,4,3.383822718764627,2.4794043785439617,0.3043651285209073,-0.956443523785203,0.1911769096972139,-0.9980570526982784,8.607327084258758,12.655987301395294,1.624138148304985,4596.578,2.704830128205128
B0047,00145.csv,1.1764375730308343,4,3.3860339727551585,2.495823360233662,0.2979808564412002,-0.9528668500629852,0.1999715588520023,-1.0010833967174453,8.707959029152644,12.20963360823446,1.5859599244379567,4544.641,2.659957792207792
B0047,00147.csv,1.1628110372792353,4,3.384139592385293,2.4834980820953168,0.3029498146255402,-0.9523529313575728,0.2004708697045603,-0.9969202436286994,9.003534328496398,12.780134013784457,1.6102410398892526,4526.938,2.684781045751634
B0047,00149.csv,1.1516152840582583,4,3.3827771801616184,2.4920392941768497,0.3012998646980709,-0.9518066439769568,0.2014552826698381,-0.997543073671386,9.02852617906244,12.658108002877777,1.5920982541182709,4487.438,2.669247524752475
B0047,00153.csv,1.1583673498348623,4,3.364536091766799,2.488243242390158,0.2953175587183015,-0.9517057744990748,0.2010447256313419,-0.9975286494682144,9.027729535660669,13.24936801902594,1.6985015853934284,4513.312,2.6417236842105267
B0047,00157.csv,1.1692285288386206,4,3.378760315037,2.498187334581169,0.2995009216878313,-0.9457722537487264,0.2143053049364042,-1.006932903094604,9.071608131387514,13.102537521023756,1.670651406024365,4568.438,2.679918566775244
B0047,00159.csv,1.1588148476218465,4,3.38042492580436,2.4982213366801296,0.3031999134492264,-0.9517682668620396,0.2016605474518794,-0.9983451614477944,9.050284055951,13.019156020970016,1.64196450980134,4499.656,2.7381059602649005
B0047,00161.csv,1.1439588147705455,4,3.3757552328187086,2.4715997205282143,0.305448188744772,-0.9577750037054298,0.1878394071811764,-0.9976242692758268,8.986064263951343,12.612257184300963,1.6062675327711111,4430.984,2.6421683501683497
B0047,00163.csv,1.1383941068159398,4,3.3744651760728988,2.4972991957929973,0.3043238803051794,-0.9541869981546398,0.1964137272671941,-0.99985435313252,9.036875447987502,12.968805846071126,1.651260706781361,4411.141,2.676586440677966
B0047,00169.csv,1.2213102850395667,4,3.3850807989789566,2.475863858583421,0.294764475749681,-0.9269695970852068,0.2496936944532513,-0.9974759876799106,9.095394308322597,13.123905320087225,1.6513703008716478,4883.312,2.644412307692308
B0047,00173.csv,1.2031062978889062,4,3.390089045063424,2.482088014003299,0.3003589414028599,-0.9526683776410486,0.1991303453569529,-0.9988968847011238,9.009063913586548,13.179418154583676,1.6456090584489398,4663.907,2.7155451612903225
B0047,00175.csv,1.1897147112197684,4,3.3919885847746998,2.484545959502679,0.3016443057148902,-0.9591403423116251,0.185726222969627,-0.998023029768851,8.958051495293551,12.742282067813369,1.6507392308955329,4581.328,2.724825657894737
B0047,00177.csv,1.177422568842014,4,3.3862399608298266,2.481724014979985,0.3042836922683808,-0.9554277687381624,0.1943298107542679,-0.998068559065162,8.972563208541265,13.23162562344335,1.721641310711011,4553.031,2.712433774834437
B0047,00179.csv,1.158443027293818,4,3.383817098626054,2.475682459777723,0.3056300178358854,-0.9577201485364992,0.1876484049828698,-1.000419995099013,9.037146843138396,12.857920538298638,1.5942619368730564,4486.5,2.716417508417509
B0047,00181.csv,1.1567087516841796,4,3.3818846696550438,2.4992087242533025,0.301626104548691,-0.957312378021018,0.1886517116448039,-0.9976414843513568,9.009035929017504,12.67528068575023,1.6372055498732203,4450.625,2.719397959183673
B0045,00185.csv,1.0819793880779518,4,3.3507147228969534,1.990881848788414,0.3839428270015383,-0.6795680439600006,0.4709086225675265,-1.009116495266992,9.485217152757082,15.71039018923076,2.525320309497061,6436.141,1.8649632653061223
B0045,00189.csv,0.927952404748273,4,3.343710562419324,1.987597263698,0.3958458807259647,-0.6847946624076122,0.4688662501485914,-1.0087426406516653,9.412485833762908,16.327881769438125,2.5879016736230485,5650.265,1.875037296037296
B0045,00191.csv,0.885193608411576,4,3.357113032625278,1.9885380767186824,0.4001715007541424,-0.6646163130202214,0.4763092167102513,-1.0090556479293218,9.14441346005273,16.190453016227536,2.6285740140908733,5590.907,1.8219528301886796
B0045,00193.csv,0.8581010699478283,4,3.358646172572514,1.969241613952096,0.4042030861814464,-0.6509315601298676,0.4807699205057846,-1.007865061542852,9.074180330499932,16.44564599364816,2.733054977738572,5543.61,1.7796634844868735
B0045,00195.csv,0.8409352213456689,4,3.366064388524052,1.9830542841988097,0.400717878422444,-0.6402275004489041,0.483985227324104,-1.0092390728045402,9.063698357219923,16.652821920677077,2.7433309295077666,5499.046,1.7496072289156626
B0045,00197.csv,0.8245471942901911,4,3.367910347978234,1.980464521626357,0.4031565700221205,-0.6317025380405665,0.4862605528227397,-1.0082097757590034,9.076577071060372,16.626045153527933,2.768643050816186,5461.219,1.7234939172749395
B0045,00201.csv,0.7935960418803983,4,3.357745333360116,1.9822192378370669,0.4048707415317866,-0.6176226155232352,0.4897888673253948,-1.0081874076413238,9.265023738219778,16.231693733501764,2.7321793751624512,5451.281,1.6710073349633252
B0045,00205.csv,0.8183676087159205,4,3.3696607473704705,1.9987122390470569,0.4005054832044938,-0.627554191403777,0.4873913042239642,-1.0098943079946223,9.339350112299789,16.185673883928935,2.6933306593759934,5468.062,1.708833740831296
B0045,00207.csv,0.7977644276409412,4,3.374731201552044,1.97927314966301,0.4092736298866974,-0.6227956362441027,0.4886004403514843,-1.0088447706775023,9.308634523153344,16.52621032903044,2.7437719498427104,5411.297,1.7001782178217824
B0045,00209.csv,0.7993777411831636,4,3.381799182114607,1.9640518711887227,0.3988431120171047,-0.6164358149352739,0.4900880896858556,-1.008540571989902,9.254145206672922,15.196414604557985,2.5749428453877,5369.703,1.6876999999999998
B0045,00211.csv,0.7783107440628891,4,3.385176591409285,1.9965583229383288,0.4023524826613929,-0.6124951744838439,0.4910475561774714,-1.0084157672653469,9.291749311540086,16.354435553014117,2.73033270552484,5327.406,1.6759570707070703
B0045,00213.csv,0.7803738231239117,4,3.3813096388474886,1.9676140964966768,0.4011741052704733,-0.6120748119063896,0.4910958019749209,-1.0088566807748427,9.310447961834724,15.57016420519042,2.6226497076527258,5299.266,1.6722035623409668
B0045,00217.csv,0.7713058245640294,4,3.3490369985986668,1.98770164017674,0.4087066318405222,-0.6158982943710155,0.4902210572606895,-1.0080424431902402,9.29775486780575,16.481904111846188,2.808314641442223,5367.172,1.6546221662468514
B0045,00221.csv,0.795279016979026,4,3.3694542187312684,1.99572402940065,0.4129355247437175,-0.625377064856349,0.4877759796268495,-1.0087189699625896,9.245632947295451,16.686364651804713,2.811385334191471,5406.812,1.7002180451127815
B0045,00223.csv,0.7824128169919247,4,3.3771129586319466,1.9723902186884,0.4126265005567425,-0.6180221346577055,0.4896087497095646,-1.010914036070883,9.21860683892004,16.527315358470222,2.767492280504879,5353.094,1.6840761421319796
B0045,00225.csv,0.7649414992231182,4,3.382104218416538,1.976007577264544,0.4105577819660482,-0.6121745879630046,0.4909677218008801,-1.008249683063318,9.19413015419709,16.325076195754107,2.7423786797911083,5280.031,1.6697525773195874
B0045,00227.csv,0.7544899426779375,4,3.385995460009004,1.9786838559411903,0.4096514664032041,-0.6064321892488668,0.4922986565308562,-1.0084247134366529,9.188267060937262,16.18780234880546,2.724738124871398,5248.593,1.6535792207792206
B0045,00229.csv,0.7504048978314295,4,3.3830345538672018,1.9866467601774969,0.408995095011218,-0.6063996219926951,0.4924351379550954,-1.007946613751651,9.211910760834266,16.54868871782283,2.7737502166269588,5203.375,1.6519342105263155
B0045,00233.csv,0.7407258109620256,4,3.37881379914347,1.9915335628511552,0.4065693159509076,-0.6022530715841198,0.4931516591701145,-1.0076971244709267,9.15685740939557,15.893386512216576,2.657410261114709,5166.812,1.629534574468085
B0045,00237.csv,0.7308525593793626,4,3.389059266953008,1.9935644864605024,0.4201054244166213,-0.5861859230293525,0.4961015167504016,-1.0082380238297786,9.104538013834128,16.273556126855052,2.792726947484081,5340.281,1.5855515463917524
B0045,00239.csv,0.7287255851177903,4,3.3783919657677504,1.9937078109097683,0.4128153527940675,-0.6037251705699035,0.4928833807438909,-1.008015294958034,9.196243634400288,16.57769275391533,2.7505213061986757,5103.0,1.6374
B0045,00241.csv,0.7161023377036263,4,3.3779346242690624,1.984098818516829,0.4163966468843368,-0.6039804007945984,0.4929311645053419,-1.0101830059414636,9.224293881462565,16.451931737613187,2.744195795989884,5051.172,1.635972602739726
B0045,00245.csv,0.7129204834988017,4,3.3727225247575885,1.9818309446595743,0.4130458233121519,-0.6017545658130975,0.4933625520680385,-1.0094830851519123,9.239291915944644,16.660404158556567,2.7506027577612544,5027.563,1.6217961432506889
B0045,00247.csv,0.7141991829499618,4,3.380735960428841,1.9984963466197727,0.411194853205546,-0.6038091172028306,0.4929476215663071,-1.009270147494984,9.220514425854448,16.192781213892964,2.7235856490101367,4993.765,1.6401555555555556
B0045,00249.csv,0.7190570819844222,4,3.3889133424072204,1.9886589228929203,0.3997123145751166,-0.6004829437675547,0.4936317472262757,-1.0108313950708208,9.140591023627804,14.742856005940368,2.5285460074703656,4962.469,1.637201680672269
B0045,00251.csv,0.7173975428775917,4,3.3855430731736647,1.983664414073366,0.401130862645177,-0.6033075067931543,0.4930335377840713,-1.0080797400452108,9.05273466167465,14.693521549329,2.5536110587553518,4907.859,1.6413380681818182
B0045,00253.csv,0.7071027496463946,4,3.375688256474184,1.9705703151314151,0.4135213809950964,-0.6065620900458145,0.4922877337593462,-1.008906381541965,9.311519157220646,15.86983818237976,2.6670023191112566,4888.656,1.6444342857142855
B0045,00257.csv,0.703531206505542,4,3.37794278508875,1.971779249329659,0.404605306623423,-0.601440239072105,0.4933589440524065,-1.0084556602023516,9.167853966731156,14.829662137922766,2.5687414201644696,4866.25,1.6273017241379308
B0045,00259.csv,0.6941108278958862,4,3.373558298075209,1.9938420365930107,0.4158568314489527,-0.6098007335968902,0.4915016872800436,-1.00994980914745,9.287848514483294,15.906462051621896,2.635125823206239,4836.125,1.6523362318840578
B0045,00261.csv,0.6914114388869608,4,3.368742642573582,1.9993629637641337,0.4170738781155351,-0.6120661413012833,0.4911212286556692,-1.0082413706235676,9.322184761530549,16.353770501511462,2.6889286440079183,4801.485,1.656140350877193
B0045,00263.csv,0.6971551798505504,4,3.3718000664169727,1.9932756058141663,0.4070782057123108,-0.6132829070943792,0.4907788694839468,-1.0081786693703223,9.289681276195047,15.076528277493722,2.575867928556108,4760.938,1.6639497041420117
B0045,00265.csv,0.6832460217432723,4,3.366360304166582,1.9801057444800887,0.4199255426941375,-0.6139518980958842,0.4906639224082373,-1.0080303326541913,9.365909184464234,16.045850353764667,2.633381456930829,4740.907,1.659997023809524
B0045,00269.csv,0.6822029317493292,4,3.342277843498783,1.9944009127947364,0.42282308390345,-0.6004805193877815,0.4935811221420622,-1.0082541248682169,9.328022708662925,16.24823467681854,2.8183367055659145,4914.532,1.5936541786743517
B0045,00273.csv,0.7289529213213379,4,3.372268417439284,1.9913126738513705,0.4174894471053866,-0.6129419979147948,0.4909005802848438,-1.0086099504503174,9.37311402305676,15.761879553141288,2.6047006794219807,4998.656,1.6578045325779038
B0045,00275.csv,0.7139321758287004,4,3.357634548884028,1.9818085465777888,0.4246116730195818,-0.6242152942509949,0.4881625695224866,-1.0089146761829488,9.306835708093752,16.349393593197068,2.739365203913938,4890.015,1.6860666666666666
B0045,00277.csv,0.6957731747455482,4,3.3697954619483568,1.999993313622792,0.4211715878850021,-0.6139171694764338,0.4907680085930617,-1.011018341220977,9.33952678603234,16.22246271510604,2.692144364186264,4842.11,1.662469208211144
B0045,00279.csv,0.7018312962317095,4,3.3766733742445987,1.97465958029416,0.4111239995835081,-0.6092419901647167,0.4917377119068585,-1.0088132806643768,9.1327535688995,14.780023826016944,2.554542225431795,4798.281,1.6526913946587536
B0045,00281.csv,0.6911808244378487,4,3.356692310359256,1.978180955008712,0.4248069969426284,-0.6214369612467493,0.4890621025568638,-1.0088474838548318,9.343849839453911,16.357147782799643,2.6895563745058984,4739.188,1.6755783132530122
B0045,00285.csv,0.6843279752855028,4,3.371659958386912,1.9845097801200728,0.4144927905681236,-0.6049628311237817,0.4926093746655705,-1.00822558167956,9.257582649630317,15.304013119865168,2.5791013690093845,4733.156,1.6317794561933536
B0045,00287.csv,0.6741394908812485,4,3.358461612325261,1.9921664972023336,0.4270457223987016,-0.620638817556179,0.4891848552713747,-1.0089040108456189,9.38425161776499,16.298057069520368,2.696112275815186,4670.61,1.6736533742331288
B0045,00289.csv,0.6670070174301739,4,3.373315387294324,1.9991203083414104,0.4125706827035497,-0.6013875939812509,0.4933925716263481,-1.008891006761111,9.144982402264809,15.088230300481198,2.5484757803489395,4635.0,1.620455108359133
B0045,00291.csv,0.6804085117374855,4,3.367632771675607,1.9790832878431528,0.4172287219242889,-0.6146269558442435,0.4905151644302982,-1.0086883164534273,9.26257479341655,15.201775291002932,2.59850822891661,4615.86,1.6616728971962618
B0045,00293.csv,0.6617864063235485,4,3.363321307304569,1.9986367632788744,0.4229384748469973,-0.6171094630530605,0.4901202033240465,-1.008109937595666,9.40011028670591,15.820509282900383,2.630430736305016,4580.75,1.6652767295597484
B0045,00297.csv,0.6623168733492338,4,3.346491714827562,1.9713723245890475,0.4228131163487178,-0.6209228615247188,0.4891780437085355,-1.0087699262516547,9.419332811255556,15.58071439830652,2.713147374321353,4557.406,1.659636075949367
B0045,00299.csv,0.6679358357181778,4,3.3599039237162853,1.98430560045228,0.4142912102405556,-0.6204303388657685,0.4893291758248713,-1.0089150089693268,9.207828068558015,14.525034072927795,2.653435442130204,4524.032000000007,1.6748019169329071
B0045,00301.csv,0.6488990885270688,4,3.349639562276425,1.9946795397137125,0.4311659276530072,-0.6244948594173985,0.4881635201129367,-1.0103825696902464,9.478974220669317,16.256345838594637,2.663422826390444,4502.938,1.6780418006430868
B0045,00303.csv,0.6503639129625527,4,3.352423027875088,1.9789936656967484,0.4301858752272051,-0.6219881914832105,0.4887658765517259,-1.008360553211059,9.37536325812961,15.916519503570711,2.6558744062434934,4483.094,1.6723948220064724
B0045,00305.csv,0.6572077690202801,4,3.3563090390508155,1.9690947658783289,0.4250155035902405,-0.6249048536030644,0.4882287311799085,-1.0094489912636213,9.348977069227304,15.322696472607957,2.568573703236624,4448.36,1.6849601328903654
B0045,00309.csv,0.6363517458476216,4,3.340602870094091,1.9951107736579323,0.4325764383851145,-0.6235638134980177,0.4885975143935363,-1.0088647594062352,9.539830147989116,16.435471374813734,2.7136004960031386,4440.531,1.6608065573770492
B0045,00311.csv,0.6536449360948587,4,3.348511229053965,1.965197509539028,0.4222387923587892,-0.627718646983615,0.4874665205122714,-1.0085879672096902,9.436879605277216,14.7528730574534,2.606880123423842,4416.547,1.688112211221122
B0045,00313.csv,0.6391428272150887,4,3.3328844784891074,1.9820270227741767,0.4354653766057158,-0.6340722598435242,0.4856942881092763,-1.0081206341074491,9.4879310296259,16.57328291132994,2.752253263507292,4382.937,1.69386
B0045,00315.csv,0.6482206049496236,4,3.3518219079975298,1.973100583247312,0.4189092561940738,-0.626972097350462,0.4876530209253673,-1.012324540932804,9.300314416191522,14.528444176948046,2.584270394490312,4347.453,1.6866161616161617
B0045,00317.csv,0.6287957471922729,4,3.268327350028982,1.9974420919351863,0.4414205106619069,-0.7596521990041524,0.4329221184571775,-1.0095045117473536,10.076022301978172,15.828293567742277,2.475707076882443,3581.188,2.036326530612245
